Year,date_progress,State,STATEFP,Progress
2017,5/14/17,IDAHO,16,52
2017,5/14/17,ILLINOIS,17,75
2017,5/14/17,INDIANA,18,56
2017,5/14/17,IOWA,19,85
2017,5/14/17,KANSAS,20,60
2017,5/14/17,KENTUCKY,21,68
2017,5/14/17,MAINE,23,0
2017,5/14/17,MARYLAND,24,75
2017,5/14/17,MASSACHUSETTS,25,10
2017,5/14/17,MICHIGAN,26,30
2017,5/14/17,MINNESOTA,27,84
2017,5/14/17,MISSISSIPPI,28,100
2017,5/14/17,MISSOURI,29,87
2017,5/14/17,MONTANA,30,48
2017,5/14/17,NEBRASKA,31,78
2017,5/14/17,NEW HAMPSHIRE,33,3
2017,5/14/17,NEW JERSEY,34,35
2017,5/14/17,NEW MEXICO,35,49
2017,5/14/17,NEW YORK,36,11
2017,5/14/17,NORTH CAROLINA,37,93
2017,5/14/17,NORTH DAKOTA,38,58
2017,5/14/17,OHIO,39,49
2017,5/14/17,OKLAHOMA,40,67
2017,5/14/17,OREGON,41,49
2017,5/14/17,PENNSYLVANIA,42,35
2017,5/14/17,RHODE ISLAND,44,5
2017,5/14/17,SOUTH DAKOTA,46,77
2017,5/14/17,TENNESSEE,47,89
2017,5/14/17,TEXAS,48,80
2017,5/14/17,UTAH,49,61
2017,5/14/17,VERMONT,50,10
2017,5/14/17,VIRGINIA,51,80
2017,5/14/17,WASHINGTON,53,65
2017,5/14/17,WEST VIRGINIA,54,26
2017,5/14/17,WISCONSIN,55,48
2017,5/14/17,WYOMING,56,51
2017,5/21/17,COLORADO,8,69
2017,5/21/17,CONNECTICUT,9,50
2017,5/21/17,DELAWARE,10,77
2017,5/21/17,IDAHO,16,66
2017,5/21/17,ILLINOIS,17,89
2017,5/21/17,INDIANA,18,76
2017,5/21/17,IOWA,19,92
2017,5/21/17,KANSAS,20,70
2017,5/21/17,KENTUCKY,21,83
2017,5/21/17,MAINE,23,1
2017,5/21/17,MARYLAND,24,86
2017,5/21/17,MASSACHUSETTS,25,25
2017,5/21/17,MICHIGAN,26,67
2017,5/21/17,MINNESOTA,27,94
2017,5/21/17,MISSOURI,29,93
2017,5/21/17,MONTANA,30,76
2017,5/21/17,NEBRASKA,31,87
2017,5/21/17,NEW HAMPSHIRE,33,17
2017,5/21/17,NEW JERSEY,34,60
2017,5/21/17,NEW MEXICO,35,57
2017,5/21/17,NEW YORK,36,27
2017,5/21/17,NORTH CAROLINA,37,96
2017,5/21/17,NORTH DAKOTA,38,82
2017,5/21/17,OHIO,39,73
2017,5/21/17,OKLAHOMA,40,78
2017,5/21/17,OREGON,41,85
2017,5/21/17,PENNSYLVANIA,42,59
2017,5/21/17,RHODE ISLAND,44,10
2017,5/21/17,SOUTH DAKOTA,46,88
2017,5/21/17,TENNESSEE,47,95
2017,5/21/17,TEXAS,48,87
2017,5/21/17,UTAH,49,78
2017,5/21/17,VERMONT,50,44
2017,5/21/17,VIRGINIA,51,88
2017,5/21/17,WASHINGTON,53,81
2017,5/21/17,WEST VIRGINIA,54,61
2017,5/21/17,WISCONSIN,55,65
2017,5/21/17,WYOMING,56,78
2017,5/28/17,COLORADO,8,89
2017,5/28/17,CONNECTICUT,9,60
2017,5/28/17,DELAWARE,10,79
2017,5/28/17,IDAHO,16,80
2017,5/28/17,ILLINOIS,17,93
2017,5/28/17,INDIANA,18,81
2017,5/28/17,IOWA,19,97
2017,5/28/17,KANSAS,20,82
2017,5/28/17,KENTUCKY,21,91
2017,5/28/17,MAINE,23,30
2017,5/28/17,MARYLAND,24,88
2017,5/28/17,MASSACHUSETTS,25,40
2017,5/28/17,MICHIGAN,26,82
2017,5/28/17,MINNESOTA,27,96
2017,5/28/17,MISSOURI,29,97
2017,5/28/17,MONTANA,30,93
2017,5/28/17,NEBRASKA,31,95
2017,5/28/17,NEW HAMPSHIRE,33,43
2017,5/28/17,NEW JERSEY,34,69
2017,5/28/17,NEW MEXICO,35,69
2017,5/28/17,NEW YORK,36,39
2017,5/28/17,NORTH CAROLINA,37,98
2017,5/28/17,NORTH DAKOTA,38,94
2017,5/28/17,OHIO,39,82
2017,5/28/17,OKLAHOMA,40,85
2017,5/28/17,OREGON,41,88
2017,5/28/17,PENNSYLVANIA,42,75
2017,5/28/17,RHODE ISLAND,44,20
2017,5/28/17,SOUTH DAKOTA,46,95
2017,5/28/17,TENNESSEE,47,97
2017,5/28/17,TEXAS,48,96
2017,5/28/17,UTAH,49,90
2017,5/28/17,VERMONT,50,70
2017,5/28/17,VIRGINIA,51,93
2017,5/28/17,WASHINGTON,53,92
2017,5/28/17,WEST VIRGINIA,54,68
2017,5/28/17,WISCONSIN,55,77
2017,5/28/17,WYOMING,56,93
2017,6/4/17,COLORADO,8,93
2017,6/4/17,CONNECTICUT,9,75
2017,6/4/17,DELAWARE,10,87
2017,6/4/17,IDAHO,16,93
2017,6/4/17,ILLINOIS,17,98
2017,6/4/17,INDIANA,18,91
2017,6/4/17,IOWA,19,98
2017,6/4/17,KANSAS,20,90
2017,6/4/17,KENTUCKY,21,95
2017,6/4/17,MAINE,23,40
2017,6/4/17,MARYLAND,24,90
2017,6/4/17,MASSACHUSETTS,25,45
2017,6/4/17,MICHIGAN,26,91
2017,6/4/17,MINNESOTA,27,99
2017,6/4/17,MISSOURI,29,99
2017,6/4/17,MONTANA,30,96
2017,6/4/17,NEBRASKA,31,99
2017,6/4/17,NEW HAMPSHIRE,33,62
2017,6/4/17,NEW JERSEY,34,80
2017,6/4/17,NEW MEXICO,35,82
2017,6/4/17,NEW YORK,36,47
2017,6/4/17,NORTH CAROLINA,37,99
2017,6/4/17,NORTH DAKOTA,38,99
2017,6/4/17,OHIO,39,91
2017,6/4/17,OKLAHOMA,40,91
2017,6/4/17,OREGON,41,93
2017,6/4/17,PENNSYLVANIA,42,82
2017,6/4/17,RHODE ISLAND,44,25
2017,6/4/17,SOUTH DAKOTA,46,99
2017,6/4/17,TENNESSEE,47,98
2017,6/4/17,TEXAS,48,98
2017,6/4/17,UTAH,49,97
2017,6/4/17,VERMONT,50,83
2017,6/4/17,VIRGINIA,51,95
2017,6/4/17,WASHINGTON,53,93
2017,6/4/17,WEST VIRGINIA,54,73
2017,6/4/17,WISCONSIN,55,91
2017,6/4/17,WYOMING,56,99
2017,6/11/17,COLORADO,8,96
2017,6/11/17,CONNECTICUT,9,80
2017,6/11/17,DELAWARE,10,90
2017,6/11/17,IDAHO,16,96
2017,6/11/17,INDIANA,18,98
2017,6/11/17,KANSAS,20,98
2017,6/11/17,MAINE,23,58
2017,6/11/17,MARYLAND,24,92
2017,6/11/17,MASSACHUSETTS,25,85
2017,6/11/17,MICHIGAN,26,96
2017,6/11/17,MONTANA,30,98
2017,6/11/17,NEW HAMPSHIRE,33,80
2017,6/11/17,NEW JERSEY,34,95
2017,6/11/17,NEW MEXICO,35,90
2017,6/11/17,NEW YORK,36,70
2017,6/11/17,NORTH DAKOTA,38,100
2017,6/11/17,OHIO,39,96
2017,6/11/17,OKLAHOMA,40,97
2017,6/11/17,OREGON,41,96
2017,6/11/17,PENNSYLVANIA,42,89
2017,6/11/17,RHODE ISLAND,44,35
2017,6/11/17,TENNESSEE,47,99
2017,6/11/17,TEXAS,48,100
2017,6/11/17,VERMONT,50,92
2017,6/11/17,WASHINGTON,53,96
2017,6/11/17,WEST VIRGINIA,54,89
2017,6/11/17,WISCONSIN,55,96
2017,6/18/17,CONNECTICUT,9,85
2017,6/18/17,DELAWARE,10,93
2017,6/18/17,INDIANA,18,100
2017,6/18/17,MAINE,23,98
2017,6/18/17,MARYLAND,24,93
2017,6/18/17,MASSACHUSETTS,25,90
2017,6/18/17,NEW HAMPSHIRE,33,96
2017,6/18/17,NEW JERSEY,34,97
2017,6/18/17,NEW MEXICO,35,99
2017,6/18/17,NEW YORK,36,78
2017,6/18/17,NORTH DAKOTA,38,100
2017,6/18/17,RHODE ISLAND,44,50
2017,6/18/17,TENNESSEE,47,100
2017,6/18/17,VERMONT,50,95
2017,6/18/17,WEST VIRGINIA,54,91
2017,6/25/17,CONNECTICUT,9,100
2017,6/25/17,DELAWARE,10,97
2017,6/25/17,INDIANA,18,100
2017,6/25/17,MAINE,23,99
2017,6/25/17,MARYLAND,24,94
2017,6/25/17,MASSACHUSETTS,25,95
2017,6/25/17,NEW HAMPSHIRE,33,98
2017,6/25/17,NEW JERSEY,34,98
2017,6/25/17,NEW YORK,36,88
2017,6/25/17,NORTH DAKOTA,38,100
2017,6/25/17,RHODE ISLAND,44,70
2017,6/25/17,TENNESSEE,47,100
2017,6/25/17,VERMONT,50,97
2017,6/25/17,WEST VIRGINIA,54,97
2017,7/2/17,DELAWARE,10,100
2017,7/2/17,MARYLAND,24,97
2017,7/2/17,NEW JERSEY,34,100
2017,7/2/17,NEW YORK,36,91
2017,7/9/17,MARYLAND,24,100
2017,7/9/17,NEW YORK,36,93
2017,7/16/17,NEW YORK,36,98
2017,7/23/17,NEW YORK,36,100
2017,7/30/17,NEW YORK,36,100
2017,8/6/17,NEW YORK,36,100
2017,8/13/17,NEW YORK,36,100
2016,3/6/16,TEXAS,48,5
2016,3/13/16,TEXAS,48,20
2016,3/20/16,TEXAS,48,29
2016,3/27/16,ARKANSAS,5,8
2016,3/27/16,KANSAS,20,2
2016,3/27/16,LOUISIANA,22,36
2016,3/27/16,MISSISSIPPI,28,5
2016,3/27/16,TEXAS,48,38
2016,4/3/16,ALABAMA,1,13
2016,4/3/16,ARKANSAS,5,31
2016,4/3/16,GEORGIA,13,43
2016,4/3/16,IDAHO,16,0
2016,4/3/16,ILLINOIS,17,0
2016,4/3/16,KANSAS,20,6
2016,4/3/16,LOUISIANA,22,46
2016,4/3/16,MARYLAND,24,0
2016,4/3/16,MICHIGAN,26,0
2016,4/3/16,MISSISSIPPI,28,19
2016,4/3/16,MISSOURI,29,3
2016,4/3/16,NORTH CAROLINA,37,5
2016,4/3/16,OREGON,41,0
2016,4/3/16,PENNSYLVANIA,42,1
2016,4/3/16,SOUTH CAROLINA,45,30
2016,4/3/16,TENNESSEE,47,6
2016,4/3/16,TEXAS,48,42
2016,4/3/16,WASHINGTON,53,0
2016,4/10/16,ALABAMA,1,45
2016,4/10/16,ARKANSAS,5,61
2016,4/10/16,COLORADO,8,0
2016,4/10/16,GEORGIA,13,72
2016,4/10/16,IDAHO,16,1
2016,4/10/16,ILLINOIS,17,2
2016,4/10/16,INDIANA,18,0
2016,4/10/16,IOWA,19,0
2016,4/10/16,KANSAS,20,17
2016,4/10/16,KENTUCKY,21,6
2016,4/10/16,LOUISIANA,22,73
2016,4/10/16,MARYLAND,24,0
2016,4/10/16,MICHIGAN,26,0
2016,4/10/16,MINNESOTA,27,0
2016,4/10/16,MISSISSIPPI,28,51
2016,4/10/16,MISSOURI,29,24
2016,4/10/16,NEBRASKA,31,0
2016,4/10/16,NEW MEXICO,35,0
2016,4/10/16,NEW YORK,36,0
2016,4/10/16,NORTH CAROLINA,37,21
2016,4/10/16,NORTH DAKOTA,38,0
2016,4/10/16,OHIO,39,0
2016,4/10/16,OKLAHOMA,40,17
2016,4/10/16,OREGON,41,0
2016,4/10/16,PENNSYLVANIA,42,2
2016,4/10/16,SOUTH CAROLINA,45,62
2016,4/10/16,SOUTH DAKOTA,46,0
2016,4/10/16,TENNESSEE,47,17
2016,4/10/16,TEXAS,48,46
2016,4/10/16,UTAH,49,0
2016,4/10/16,VIRGINIA,51,5
2016,4/10/16,WASHINGTON,53,1
2016,4/10/16,WEST VIRGINIA,54,2
2016,4/10/16,WISCONSIN,55,0
2016,4/17/16,ALABAMA,1,62
2016,4/17/16,ARKANSAS,5,81
2016,4/17/16,COLORADO,8,0
2016,4/17/16,GEORGIA,13,81
2016,4/17/16,IDAHO,16,10
2016,4/17/16,ILLINOIS,17,12
2016,4/17/16,INDIANA,18,1
2016,4/17/16,IOWA,19,13
2016,4/17/16,KANSAS,20,35
2016,4/17/16,KENTUCKY,21,23
2016,4/17/16,LOUISIANA,22,86
2016,4/17/16,MARYLAND,24,0
2016,4/17/16,MICHIGAN,26,0
2016,4/17/16,MINNESOTA,27,13
2016,4/17/16,MISSISSIPPI,28,64
2016,4/17/16,MISSOURI,29,58
2016,4/17/16,MONTANA,30,3
2016,4/17/16,NEBRASKA,31,7
2016,4/17/16,NEW MEXICO,35,1
2016,4/17/16,NEW YORK,36,0
2016,4/17/16,NORTH CAROLINA,37,46
2016,4/17/16,NORTH DAKOTA,38,1
2016,4/17/16,OHIO,39,0
2016,4/17/16,OKLAHOMA,40,25
2016,4/17/16,OREGON,41,3
2016,4/17/16,PENNSYLVANIA,42,4
2016,4/17/16,SOUTH CAROLINA,45,77
2016,4/17/16,SOUTH DAKOTA,46,1
2016,4/17/16,TENNESSEE,47,35
2016,4/17/16,TEXAS,48,49
2016,4/17/16,UTAH,49,1
2016,4/17/16,VIRGINIA,51,20
2016,4/17/16,WASHINGTON,53,29
2016,4/17/16,WEST VIRGINIA,54,8
2016,4/17/16,WISCONSIN,55,1
2016,4/17/16,WYOMING,56,0
2016,4/24/16,ALABAMA,1,75
2016,4/24/16,ARKANSAS,5,90
2016,4/24/16,COLORADO,8,7
2016,4/24/16,CONNECTICUT,9,0
2016,4/24/16,DELAWARE,10,4
2016,4/24/16,GEORGIA,13,88
2016,4/24/16,IDAHO,16,24
2016,4/24/16,ILLINOIS,17,42
2016,4/24/16,INDIANA,18,11
2016,4/24/16,IOWA,19,40
2016,4/24/16,KANSAS,20,43
2016,4/24/16,KENTUCKY,21,50
2016,4/24/16,LOUISIANA,22,93
2016,4/24/16,MAINE,23,0
2016,4/24/16,MARYLAND,24,6
2016,4/24/16,MASSACHUSETTS,25,0
2016,4/24/16,MICHIGAN,26,3
2016,4/24/16,MINNESOTA,27,45
2016,4/24/16,MISSISSIPPI,28,76
2016,4/24/16,MISSOURI,29,81
2016,4/24/16,MONTANA,30,17
2016,4/24/16,NEBRASKA,31,16
2016,4/24/16,NEW HAMPSHIRE,33,4
2016,4/24/16,NEW MEXICO,35,13
2016,4/24/16,NEW YORK,36,1
2016,4/24/16,NORTH CAROLINA,37,73
2016,4/24/16,NORTH DAKOTA,38,6
2016,4/24/16,OHIO,39,8
2016,4/24/16,OKLAHOMA,40,29
2016,4/24/16,OREGON,41,16
2016,4/24/16,PENNSYLVANIA,42,14
2016,4/24/16,RHODE ISLAND,44,10
2016,4/24/16,SOUTH CAROLINA,45,88
2016,4/24/16,SOUTH DAKOTA,46,6
2016,4/24/16,TENNESSEE,47,65
2016,4/24/16,TEXAS,48,52
2016,4/24/16,UTAH,49,3
2016,4/24/16,VERMONT,50,0
2016,4/24/16,VIRGINIA,51,37
2016,4/24/16,WASHINGTON,53,53
2016,4/24/16,WEST VIRGINIA,54,14
2016,4/24/16,WISCONSIN,55,10
2016,4/24/16,WYOMING,56,6
2016,5/1/16,ALABAMA,1,92
2016,5/1/16,ARKANSAS,5,96
2016,5/1/16,COLORADO,8,19
2016,5/1/16,CONNECTICUT,9,5
2016,5/1/16,DELAWARE,10,22
2016,5/1/16,GEORGIA,13,94
2016,5/1/16,IDAHO,16,48
2016,5/1/16,ILLINOIS,17,66
2016,5/1/16,INDIANA,18,30
2016,5/1/16,IOWA,19,57
2016,5/1/16,KANSAS,20,50
2016,5/1/16,KENTUCKY,21,64
2016,5/1/16,LOUISIANA,22,95
2016,5/1/16,MAINE,23,5
2016,5/1/16,MARYLAND,24,17
2016,5/1/16,MASSACHUSETTS,25,5
2016,5/1/16,MICHIGAN,26,8
2016,5/1/16,MINNESOTA,27,59
2016,5/1/16,MISSISSIPPI,28,89
2016,5/1/16,MISSOURI,29,89
2016,5/1/16,MONTANA,30,39
2016,5/1/16,NEBRASKA,31,26
2016,5/1/16,NEW HAMPSHIRE,33,5
2016,5/1/16,NEW JERSEY,34,3
2016,5/1/16,NEW MEXICO,35,25
2016,5/1/16,NEW YORK,36,3
2016,5/1/16,NORTH CAROLINA,37,84
2016,5/1/16,NORTH DAKOTA,38,16
2016,5/1/16,OHIO,39,27
2016,5/1/16,OKLAHOMA,40,50
2016,5/1/16,OREGON,41,44
2016,5/1/16,PENNSYLVANIA,42,34
2016,5/1/16,RHODE ISLAND,44,15
2016,5/1/16,SOUTH CAROLINA,45,95
2016,5/1/16,SOUTH DAKOTA,46,12
2016,5/1/16,TENNESSEE,47,80
2016,5/1/16,TEXAS,48,66
2016,5/1/16,UTAH,49,15
2016,5/1/16,VERMONT,50,0
2016,5/1/16,VIRGINIA,51,52
2016,5/1/16,WASHINGTON,53,67
2016,5/1/16,WEST VIRGINIA,54,17
2016,5/1/16,WISCONSIN,55,22
2016,5/1/16,WYOMING,56,14
2016,5/8/16,ALABAMA,1,97
2016,5/8/16,ARKANSAS,5,99
2016,5/8/16,COLORADO,8,36
2016,5/8/16,CONNECTICUT,9,15
2016,5/8/16,DELAWARE,10,33
2016,5/8/16,GEORGIA,13,96
2016,5/8/16,IDAHO,16,77
2016,5/8/16,ILLINOIS,17,78
2016,5/8/16,INDIANA,18,38
2016,5/8/16,IOWA,19,80
2016,5/8/16,KANSAS,20,63
2016,5/8/16,KENTUCKY,21,74
2016,5/8/16,LOUISIANA,22,100
2016,5/8/16,MAINE,23,8
2016,5/8/16,MARYLAND,24,31
2016,5/8/16,MASSACHUSETTS,25,10
2016,5/8/16,MICHIGAN,26,18
2016,5/8/16,MINNESOTA,27,89
2016,5/8/16,MISSISSIPPI,28,94
2016,5/8/16,MISSOURI,29,94
2016,5/8/16,MONTANA,30,57
2016,5/8/16,NEBRASKA,31,53
2016,5/8/16,NEW HAMPSHIRE,33,6
2016,5/8/16,NEW JERSEY,34,19
2016,5/8/16,NEW MEXICO,35,35
2016,5/8/16,NEW YORK,36,9
2016,5/8/16,NORTH CAROLINA,37,88
2016,5/8/16,NORTH DAKOTA,38,51
2016,5/8/16,OHIO,39,30
2016,5/8/16,OKLAHOMA,40,63
2016,5/8/16,OREGON,41,65
2016,5/8/16,PENNSYLVANIA,42,39
2016,5/8/16,RHODE ISLAND,44,15
2016,5/8/16,SOUTH DAKOTA,46,39
2016,5/8/16,TENNESSEE,47,89
2016,5/8/16,TEXAS,48,69
2016,5/8/16,UTAH,49,43
2016,5/8/16,VERMONT,50,9
2016,5/8/16,VIRGINIA,51,61
2016,5/8/16,WASHINGTON,53,85
2016,5/8/16,WEST VIRGINIA,54,20
2016,5/8/16,WISCONSIN,55,56
2016,5/8/16,WYOMING,56,32
2016,5/15/16,ARKANSAS,5,100
2016,5/15/16,COLORADO,8,64
2016,5/15/16,CONNECTICUT,9,23
2016,5/15/16,DELAWARE,10,58
2016,5/15/16,IDAHO,16,80
2016,5/15/16,ILLINOIS,17,83
2016,5/15/16,INDIANA,18,45
2016,5/15/16,IOWA,19,88
2016,5/15/16,KANSAS,20,80
2016,5/15/16,KENTUCKY,21,82
2016,5/15/16,LOUISIANA,22,100
2016,5/15/16,MAINE,23,16
2016,5/15/16,MARYLAND,24,41
2016,5/15/16,MASSACHUSETTS,25,20
2016,5/15/16,MICHIGAN,26,34
2016,5/15/16,MINNESOTA,27,93
2016,5/15/16,MISSISSIPPI,28,96
2016,5/15/16,MISSOURI,29,96
2016,5/15/16,MONTANA,30,68
2016,5/15/16,NEBRASKA,31,74
2016,5/15/16,NEW HAMPSHIRE,33,14
2016,5/15/16,NEW JERSEY,34,30
2016,5/15/16,NEW MEXICO,35,44
2016,5/15/16,NEW YORK,36,32
2016,5/15/16,NORTH CAROLINA,37,94
2016,5/15/16,NORTH DAKOTA,38,76
2016,5/15/16,OHIO,39,34
2016,5/15/16,OKLAHOMA,40,65
2016,5/15/16,OREGON,41,70
2016,5/15/16,PENNSYLVANIA,42,52
2016,5/15/16,RHODE ISLAND,44,16
2016,5/15/16,SOUTH DAKOTA,46,62
2016,5/15/16,TENNESSEE,47,94
2016,5/15/16,TEXAS,48,78
2016,5/15/16,UTAH,49,66
2016,5/15/16,VERMONT,50,36
2016,5/15/16,VIRGINIA,51,66
2016,5/15/16,WASHINGTON,53,90
2016,5/15/16,WEST VIRGINIA,54,23
2016,5/15/16,WISCONSIN,55,76
2016,5/15/16,WYOMING,56,50
2016,5/22/16,ARKANSAS,5,100
2016,5/22/16,COLORADO,8,80
2016,5/22/16,CONNECTICUT,9,45
2016,5/22/16,DELAWARE,10,76
2016,5/22/16,IDAHO,16,83
2016,5/22/16,ILLINOIS,17,89
2016,5/22/16,INDIANA,18,62
2016,5/22/16,IOWA,19,96
2016,5/22/16,KANSAS,20,90
2016,5/22/16,KENTUCKY,21,83
2016,5/22/16,LOUISIANA,22,100
2016,5/22/16,MAINE,23,37
2016,5/22/16,MARYLAND,24,62
2016,5/22/16,MASSACHUSETTS,25,35
2016,5/22/16,MICHIGAN,26,65
2016,5/22/16,MINNESOTA,27,98
2016,5/22/16,MISSISSIPPI,28,98
2016,5/22/16,MISSOURI,29,97
2016,5/22/16,MONTANA,30,81
2016,5/22/16,NEBRASKA,31,90
2016,5/22/16,NEW HAMPSHIRE,33,35
2016,5/22/16,NEW JERSEY,34,58
2016,5/22/16,NEW MEXICO,35,54
2016,5/22/16,NEW YORK,36,58
2016,5/22/16,NORTH CAROLINA,37,96
2016,5/22/16,NORTH DAKOTA,38,91
2016,5/22/16,OHIO,39,51
2016,5/22/16,OKLAHOMA,40,75
2016,5/22/16,OREGON,41,91
2016,5/22/16,PENNSYLVANIA,42,63
2016,5/22/16,RHODE ISLAND,44,20
2016,5/22/16,SOUTH DAKOTA,46,84
2016,5/22/16,TENNESSEE,47,97
2016,5/22/16,TEXAS,48,79
2016,5/22/16,UTAH,49,80
2016,5/22/16,VERMONT,50,45
2016,5/22/16,VIRGINIA,51,72
2016,5/22/16,WASHINGTON,53,95
2016,5/22/16,WEST VIRGINIA,54,27
2016,5/22/16,WISCONSIN,55,91
2016,5/22/16,WYOMING,56,72
2016,5/29/16,ARKANSAS,5,100
2016,5/29/16,COLORADO,8,94
2016,5/29/16,CONNECTICUT,9,50
2016,5/29/16,DELAWARE,10,87
2016,5/29/16,IDAHO,16,95
2016,5/29/16,ILLINOIS,17,94
2016,5/29/16,INDIANA,18,86
2016,5/29/16,IOWA,19,99
2016,5/29/16,KANSAS,20,95
2016,5/29/16,KENTUCKY,21,87
2016,5/29/16,LOUISIANA,22,100
2016,5/29/16,MAINE,23,69
2016,5/29/16,MARYLAND,24,72
2016,5/29/16,MASSACHUSETTS,25,58
2016,5/29/16,MICHIGAN,26,87
2016,5/29/16,MINNESOTA,27,99
2016,5/29/16,MISSISSIPPI,28,100
2016,5/29/16,MISSOURI,29,99
2016,5/29/16,MONTANA,30,90
2016,5/29/16,NEBRASKA,31,96
2016,5/29/16,NEW HAMPSHIRE,33,75
2016,5/29/16,NEW JERSEY,34,81
2016,5/29/16,NEW MEXICO,35,80
2016,5/29/16,NEW YORK,36,78
2016,5/29/16,NORTH CAROLINA,37,97
2016,5/29/16,NORTH DAKOTA,38,96
2016,5/29/16,OHIO,39,84
2016,5/29/16,OKLAHOMA,40,86
2016,5/29/16,OREGON,41,94
2016,5/29/16,PENNSYLVANIA,42,80
2016,5/29/16,RHODE ISLAND,44,60
2016,5/29/16,SOUTH DAKOTA,46,92
2016,5/29/16,TENNESSEE,47,98
2016,5/29/16,TEXAS,48,93
2016,5/29/16,UTAH,49,90
2016,5/29/16,VERMONT,50,65
2016,5/29/16,VIRGINIA,51,80
2016,5/29/16,WEST VIRGINIA,54,36
2016,5/29/16,WISCONSIN,55,97
2016,5/29/16,WYOMING,56,90
2016,6/5/16,ARKANSAS,5,100
2016,6/5/16,COLORADO,8,98
2016,6/5/16,CONNECTICUT,9,75
2016,6/5/16,DELAWARE,10,95
2016,6/5/16,ILLINOIS,17,97
2016,6/5/16,INDIANA,18,94
2016,6/5/16,IOWA,19,100
2016,6/5/16,KANSAS,20,97
2016,6/5/16,KENTUCKY,21,92
2016,6/5/16,LOUISIANA,22,100
2016,6/5/16,MAINE,23,88
2016,6/5/16,MARYLAND,24,78
2016,6/5/16,MASSACHUSETTS,25,71
2016,6/5/16,MICHIGAN,26,95
2016,6/5/16,MINNESOTA,27,100
2016,6/5/16,MISSOURI,29,100
2016,6/5/16,MONTANA,30,96
2016,6/5/16,NEBRASKA,31,99
2016,6/5/16,NEW HAMPSHIRE,33,91
2016,6/5/16,NEW JERSEY,34,88
2016,6/5/16,NEW MEXICO,35,88
2016,6/5/16,NEW YORK,36,85
2016,6/5/16,NORTH CAROLINA,37,99
2016,6/5/16,NORTH DAKOTA,38,98
2016,6/5/16,OHIO,39,96
2016,6/5/16,OKLAHOMA,40,89
2016,6/5/16,OREGON,41,97
2016,6/5/16,PENNSYLVANIA,42,90
2016,6/5/16,RHODE ISLAND,44,75
2016,6/5/16,SOUTH DAKOTA,46,96
2016,6/5/16,TENNESSEE,47,99
2016,6/5/16,TEXAS,48,96
2016,6/5/16,UTAH,49,96
2016,6/5/16,VERMONT,50,96
2016,6/5/16,VIRGINIA,51,89
2016,6/5/16,WEST VIRGINIA,54,55
2016,6/5/16,WISCONSIN,55,100
2016,6/5/16,WYOMING,56,96
2016,6/12/16,CONNECTICUT,9,90
2016,6/12/16,INDIANA,18,98
2016,6/12/16,KANSAS,20,100
2016,6/12/16,KENTUCKY,21,96
2016,6/12/16,LOUISIANA,22,100
2016,6/12/16,MAINE,23,90
2016,6/12/16,MARYLAND,24,87
2016,6/12/16,MASSACHUSETTS,25,86
2016,6/12/16,MICHIGAN,26,100
2016,6/12/16,NEW HAMPSHIRE,33,97
2016,6/12/16,NEW JERSEY,34,96
2016,6/12/16,NEW MEXICO,35,90
2016,6/12/16,NEW YORK,36,90
2016,6/12/16,OHIO,39,100
2016,6/12/16,OKLAHOMA,40,97
2016,6/12/16,PENNSYLVANIA,42,96
2016,6/12/16,RHODE ISLAND,44,80
2016,6/12/16,TEXAS,48,99
2016,6/12/16,VERMONT,50,99
2016,6/12/16,VIRGINIA,51,95
2016,6/12/16,WEST VIRGINIA,54,69
2016,6/12/16,WISCONSIN,55,100
2016,6/19/16,LOUISIANA,22,100
2016,6/19/16,MARYLAND,24,95
2016,6/19/16,NEW JERSEY,34,97
2016,6/19/16,NEW MEXICO,35,93
2016,6/19/16,NEW YORK,36,95
2016,6/19/16,OHIO,39,100
2016,6/19/16,WEST VIRGINIA,54,86
2016,6/26/16,LOUISIANA,22,100
2016,6/26/16,NEW JERSEY,34,98
2016,6/26/16,NEW MEXICO,35,97
2016,6/26/16,WEST VIRGINIA,54,93
2016,7/3/16,LOUISIANA,22,100
2016,7/3/16,NEW JERSEY,34,100
2016,7/3/16,WEST VIRGINIA,54,96
2016,7/10/16,NEW JERSEY,34,100
2015,2/22/15,TEXAS,48,2
2015,3/1/15,TEXAS,48,4
2015,3/8/15,TEXAS,48,6
2015,3/15/15,ARKANSAS,5,0
2015,3/15/15,LOUISIANA,22,0
2015,3/15/15,MISSISSIPPI,28,0
2015,3/15/15,TEXAS,48,11
2015,3/22/15,ARKANSAS,5,0
2015,3/22/15,LOUISIANA,22,1
2015,3/22/15,MISSISSIPPI,28,0
2015,3/22/15,TEXAS,48,14
2015,3/29/15,ARKANSAS,5,2
2015,3/29/15,KANSAS,20,0
2015,3/29/15,LOUISIANA,22,16
2015,3/29/15,MISSISSIPPI,28,4
2015,3/29/15,NEBRASKA,31,0
2015,3/29/15,OREGON,41,3
2015,3/29/15,TEXAS,48,20
2015,3/29/15,WASHINGTON,53,0
2015,4/5/15,ALABAMA,1,16
2015,4/5/15,ARKANSAS,5,27
2015,4/5/15,GEORGIA,13,36
2015,4/5/15,ILLINOIS,17,0
2015,4/5/15,KANSAS,20,6
2015,4/5/15,LOUISIANA,22,67
2015,4/5/15,MISSISSIPPI,28,34
2015,4/5/15,MISSOURI,29,1
2015,4/5/15,OREGON,41,14
